#,Job_ID,WeatherFile,ModelFile,@@EP9_IHG@@,@@EP10_VRate@@,@@EP11_Inf@@,@@EP12_C_SP@@,@@EP14_Gla@@,@@EP15_Rat@@,@@EP16_RA@@,@@P1@@,@@P2@@,@@P3@@,@@P4@@,@@P5@@,@@P6@@,@@P7@@,@@P8@@,@@P9@@,@@P10@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: A1_Ele_Cool_[kWh],c1: A2_Ele_Fan_[kWh],c2: A3_Ele_Pumps_[kWh],c3: A4_Ele_Heat Rejection_[kWh],c4: A5_Ele_Plant[kWh],c5: A6_Ele_CoolEnTransfer[kWh],c6: A7_Ele_CoolCoil[kWh],c7: A8_Cool_Chiller[kWh],c8: A9_HRej[kWh],c9: P1_Ele_Cool_[W],c10: P2_Ele_Fan_[W],c11: P3_Ele_Pumps_[W],c12: P4_Ele_Heat Rejection_[W],c13: P5_Ele_Plant[W],c14: P6_Ele_CoolEnTransfer[W],c15: P7_Ele_CoolCoil[W],c16: P8_Cool_Chiller[W],c17: P9_HRej[W],c18: O1_Floor Area[m2],c19: O2_Time_PlantLoop,c20: O3_Time_SensLoads,c21: O4_Time_EleUse
55,56,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,14.50815073,0.002725411,0.00012,23.71711098,0.4,1,4.040394743,1,1,12,6.369416596,27,3.803815216,1.288444322,0.216244431,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.48,4923.49,16576.79,14109.57,61.25,19094.32,10065.71,6163.68,6665.51,18609.36,48302.24,1892.33,11399.83,1010.5,60712.57,155283.2,157157.13,160853.97,209156.21,6464.63,0,0,0
56,57,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,46.2205047,0.002352591,0.00012,26.46053366,0.4,1,4.507931208,1,1,12,6.321742261,27,5.276638865,1.267330226,0.116085381,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.06,33958.88,9818.03,14364.96,127.76,48451.64,65467.21,63101.33,68588.6,129018.87,60850.7,1120.78,16188.07,2457.09,79495.86,284894.4,313973.21,319065.17,379915.87,7212.69,0,0,0
57,58,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,66.2541028,0.001451666,0.00012,23.10191061,0.4,1,3.891673627,1,1,12,7.944320938,27,4.356412009,1.33186334,0.254196739,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,13.75,658476.3,21383.72,188562.86,3138.19,850178.02,1495916.98,1521489.4,1593480.91,3102201.87,104966.25,2441.06,21862.66,3890.54,130719.46,447291.77,485032.96,492696.27,597662.53,6226.68,0,0,0
58,59,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,62.31344861,0.004302801,0.00012,22.78072648,0.4,1,1.84252336,1,1,12,7.89934938,27,2.530162134,1.39061554,0.17973018,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.77,202931.04,12949.17,42953.1,672.99,246557.32,147188.01,147204.78,161905.19,550318.3,118370.8,1478.22,18128.84,2654.33,139153.96,263356.1,289939.93,295587.88,413958.67,2948.04,0,0,0
59,60,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,43.37126805,0.008168083,0.00012,23.19716116,0.4,1,7.678711648,1,1,12,6.658158237,27,4.664382981,1.061318573,0.126044845,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.87,52907.73,92359.16,96796.05,284.95,149988.86,116540.17,92601.03,100000.71,193211.09,245063.45,10543.28,61797.61,7065.75,313926.8,1081565.63,1092139.81,1112518.71,1357582.16,12285.94,0,0,0
60,61,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,40.19521893,0.007801466,0.00012,20.63045483,0.4,1,6.14095993,1,1,12,5.863003923,27,4.610404849,1.339029825,0.337886281,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.64,259129.95,71512.46,128245.21,4802.24,392177.71,244892.42,239382.25,265674.87,1343896.9,312272.42,8163.52,78591.89,10590.66,401454.97,1102751.92,1322310.47,1347062.53,1659334.95,9825.53,0,0,0
61,62,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,10.74067751,0.007529562,0.00012,23.9189333,0.4,1,4.080887835,1,1,12,5.379861698,27,5.530157901,1.25985918,0.23917046,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.7,3518.83,53036.63,58606.37,67.41,62192.65,15080.35,5309.32,5807.51,18007.58,64482.34,6054.41,21094.23,1726.41,87302.98,286670.88,292756.31,299552.68,364035.02,6529.42,0,0,0
62,63,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,57.11177358,0.003803257,0.00012,27.02114472,0.4,1,0.94812415,1,1,12,8.178542983,27,3.864165469,1.345229262,0.139621562,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.55,7912.9,3298.85,3166.45,36.2,11115.56,11235,9913.03,10831.31,26067.75,22280.45,376.58,5130.04,530,27940.49,80293.19,80671.5,82388.38,104668.83,1517,0,0,0
63,64,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,23.93725031,0.009704321,0.00012,21.29927278,0.4,1,3.282487266,1,1,12,6.963691154,27,4.869212285,1.141181732,0.283267203,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.18,38677.56,52818.88,66055.29,744.43,105477.37,58151.7,49279.12,53843,201758.38,126092.16,6029.55,35660.87,3494.6,165247.63,552477.18,558575.23,570718.22,696810.38,5251.98,0,0,0
64,65,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.8561925,0.002598647,0.00012,21.38897305,0.4,1,0.178754304,1,1,12,5.392726611,27,3.567347584,1.3122444,0.234986435,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.03,33751.85,1655.32,8223.77,134.82,42110.47,44366.81,45566.45,48648.92,123589.75,9180.55,188.96,1505.82,274.45,10960.82,28179.13,32499.66,33000.27,42180.83,286.01,0,0,0
65,66,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,66.6064663,0.000655707,0.00012,26.24362543,0.4,1,1.377797195,1,1,12,6.178617327,27,5.931150302,1.39612566,0.158094133,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,16.45,134958.99,4673.42,52670.47,894.81,188524.42,573670.66,579560.27,600152.88,745943.24,23260.23,533.49,6016,1087.32,30363.55,131177.74,141689.82,143902.1,167162.33,2204.48,0,0,0
66,67,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.84214931,0.006112714,0.00012,25.04692108,0.4,1,9.040398968,1,1,12,6.382714501,27,3.699837655,1.380371785,0.30558107,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.98,118275.87,67420.67,65284.13,1923.8,185483.95,125776.46,102969.78,113160.57,504634.14,322366.95,7696.42,73220.21,6776.89,402364.06,1027202.32,1034771.66,1059373.29,1381740.25,14464.64,0,0,0
67,68,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.80890295,0.008573209,0.00012,23.4379141,0.4,1,2.261723414,1,1,12,8.614213948,27,4.433708301,1.248961337,0.237646084,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.68,7904.4,31585.45,33459.31,133.56,41497.31,18181.76,11063.28,11974.09,36451.43,66941.36,3605.64,18459.79,1630.49,87031.64,259764.96,263370.54,269491.1,336432.46,3618.76,0,0,0
68,69,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,52.0750538,0.002080326,0.00012,22.61383143,0.4,1,5.810509585,1,1,12,8.431064339,27,4.739521235,1.181175154,0.20499398,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,11.54,431147.85,29578.91,143432.7,1947.32,576528.33,837485.21,853614.69,909068.34,1982786.49,126989.48,3376.59,28645.29,5072.95,160707.72,587794.31,643065.7,652806.89,779796.37,9296.82,0,0,0
69,70,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,35.76152023,0.003272063,0.00012,23.63674811,0.4,1,9.504849272,1,1,12,5.0937865,27,3.29703278,1.076029364,0.249693169,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.84,128637.56,35008.6,43097.5,1327.51,173062.7,140016.96,132248.22,142798.39,450780.49,257597.44,3996.42,40328.9,7107.78,305034.11,728183.31,826035.73,837256.43,1094853.87,15207.76,0,0,0
70,71,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,74.28504517,0.009609409,0.00012,23.14069842,0.4,1,4.377290246,1,1,12,6.737613166,27,2.53316145,1.096874494,0.176801565,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.12,185760.27,55538.84,75783.44,1043.86,262587.78,168105.95,153721.4,167062.11,497684.39,374740.99,6340.05,54903.9,8428.9,438073.78,906428.59,918712.04,934593.82,1309334.8,7003.66,0,0,0
71,72,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,22.21170435,0.002225551,0.00012,24.39863274,0.4,1,5.515512327,1,1,12,6.80884116,27,3.003037069,1.39794684,0.131197933,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.44,16666.26,14846.57,10975.66,69.13,27711.08,19729.43,15719.13,17240.64,44249.83,87251.01,1694.81,17027.9,1528.9,105807.81,222816.08,224513.48,230003.1,317254.11,8824.82,0,0,0
72,73,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.03982895,0.004021338,0.00012,25.8671896,0.4,1,4.272785793,1,1,12,6.921759347,27,3.707075338,1.207614583,0.259473509,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.55,30558.81,18354.37,14364.77,425.16,45348.77,40784.09,34179.21,37025.39,124149.24,96454.19,2095.25,20368.14,2276.95,119099.28,336257.14,338325.09,344981.97,441436.16,6836.46,0,0,0
73,74,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,55.96668059,0.007443444,0.00012,20.92377015,0.4,1,6.174127349,1,1,12,7.349429801,27,5.091579365,1.079043714,0.213655369,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.96,249342.29,74819.23,130363.75,2426.87,382133.21,393589.66,389685.01,423986.08,1202118.31,261806.46,8541.01,65098.92,10761.61,337667,1201889.47,1374447.98,1394895.1,1656701.56,9878.6,0,0,0
74,75,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,69.15867511,0.008997643,0.00012,22.31797588,0.4,1,2.067516528,1,1,12,6.961897028,27,5.670495876,1.230846664,0.339475686,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.49,75824.32,24757.66,41263.66,1735.46,118823.54,101724.1,96909.36,106418.79,482299.83,88019.98,2826.22,26761.22,3693.73,118474.93,438662.24,479179.53,487875.4,575895.39,3308.03,0,0,0
75,76,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,21.67375094,0.004666648,0.00012,22.80095496,0.4,1,1.284761091,1,1,12,6.754926626,27,2.801184902,1.369152961,0.228820879,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.71,11146.03,9316.34,10172.24,112.92,21431.21,10241.81,8063.95,8890.38,34924.44,45181.06,1063.51,8392.72,740.49,54314.26,105936.53,107003.3,109719.13,154900.19,2055.62,0,0,0
76,77,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,47.20246756,0.004583167,0.00012,26.63176508,0.4,1,3.376107277,1,1,12,6.024037141,27,5.091375269,1.053350543,0.231791607,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.34,6580.59,18156.49,11015.77,108.88,17705.25,19333.81,12486.1,13348.98,32092.26,48753.49,2072.66,12489.35,1550.36,62793.19,238215.28,240297.13,244257.46,293010.94,5401.77,0,0,0
77,78,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,11.56535523,0.002712704,0.00012,20.66815484,0.4,1,5.506060683,1,1,12,7.734625386,27,3.666702184,1.285911505,0.220807926,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.09,49380.19,23383.83,32227.52,523.33,82131.1,49325.78,46578.86,51451.39,188118.63,107361.42,2669.39,23570.04,3043.71,133975.17,326287.56,366911.66,374180.95,481542.37,8809.7,0,0,0
78,79,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,20.50020282,0.005704892,0.00012,23.66675776,0.4,1,8.299758988,1,1,12,8.801601892,27,3.61072477,1.171157083,0.383476733,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.57,24435.17,75060.46,74118.83,542.84,99096.92,40462.85,23072.92,24875.45,115707.53,210647.98,8568.55,41412.03,6474.79,258534.8,605826.68,614269.47,627411.01,997477.91,13279.61,0,0,0
79,80,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,16.82854996,0.002037084,0.00012,27.83738065,0.4,1,2.967324894,1,1,12,8.26496721,27,5.824969363,1.296080425,0.144799661,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.08,3.2,8129.83,4599.05,0.08,4602.33,2276.73,13.16,13.63,17.85,1114.81,928.06,373.66,39.89,1528.36,6458.78,6634.51,6189.42,7304.23,4747.72,0,0,0
80,81,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,26.79944226,0.007249637,0.00012,22.50498635,0.4,1,4.333040282,1,1,12,7.005788496,27,4.517435852,1.391494548,0.325924603,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.71,39646.83,49672.83,56682.98,851.85,97181.73,48051.96,37273.03,41323.91,206081.9,151131.49,5670.41,40032.66,4965.39,196129.54,514431.73,520159.06,533964.44,785572.07,6932.86,0,0,0
81,82,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,79.78519975,0.001744321,0.00012,23.53500213,0.4,1,5.717738039,1,1,12,5.414161408,27,2.647482777,1.083206667,0.381400521,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,16.35,1920782.37,35365.64,285649.95,12631.72,2219065.82,2725619.95,2774923.9,2876437.29,6703924.6,313850.68,4037.17,32867.66,7562.05,354280.38,774954.41,859898.16,870171.8,1184022.48,9148.38,0,0,0
82,83,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,28.2345979,0.005566194,0.00012,25.37608761,0.4,1,0.224608363,1,1,12,8.080638455,27,2.920081506,1.283328197,0.346667777,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.32,743.87,1984.52,1771.74,13.08,2528.7,1195.14,592.51,639.9,2875.53,7006.67,226.54,1224.96,173.72,8405.35,17080.34,17308.41,17689.64,27085,359.37,0,0,0
83,84,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,33.70069107,0.009420936,0.00012,23.31571336,0.4,1,0.705940925,1,1,12,5.084941881,27,3.276091767,1.128202491,0.361704956,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.89,7201,10688.76,11444.69,124.08,18769.77,8220.64,5664.32,6156.42,28542.34,35443.79,1220.18,6534.87,898.73,42877.39,101103.75,102328.5,104397.39,140487.21,1129.51,0,0,0
84,85,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.33370807,0.002677689,0.00012,22.75524788,0.4,1,1.571499014,1,1,12,6.242455845,27,3.479933802,1.045295461,0.2660484,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,11.99,143459.01,9103.17,32862.85,1057.05,177379.05,191406.62,194813.1,207048.42,555647.81,56895.1,1039.18,8441.98,1730.18,67067.26,184122.51,208411.58,211022.92,267918.01,2514.4,0,0,0
85,86,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,62.54756441,0.001132619,0.00012,23.48991862,0.4,1,1.082070202,1,1,12,5.381832363,27,4.790955616,1.371883838,0.159590632,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,16.39,146400.5,5371.87,48846.73,625.25,195872.63,401693.94,408959.27,427804.62,627010.55,27087.73,613.23,5623.34,1032.61,33743.68,117123.99,129712.79,131707.73,158795.46,1731.31,0,0,0
86,87,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,59.3559635,0.00235379,0.00012,20.03207204,0.4,1,9.49449102,1,1,12,6.062691767,27,2.576802137,1.201025256,0.142700929,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.94,2412067.75,91756.5,494683.98,6017.81,2912771.88,3006735.01,3113397.32,3289915.34,6410491.74,550862.18,10474.49,67006.71,13208.71,631077.6,1273695.93,1461239.41,1482346.98,2033209.16,15191.18,0,0,0
87,88,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,36.98136366,0.007968242,0.00012,20.10486621,0.4,1,3.475142136,1,1,12,7.314456368,27,3.783844812,1.120063058,0.312440785,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.74,161871.46,45849.19,74385.12,2472.13,238728.9,154178.94,151533.53,165715.66,724991.52,200071.34,5233.93,39983.83,6303.92,246359.09,650326.4,761492.92,773570.02,973641.35,5560.23,0,0,0
88,89,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,19.76217749,0.003061055,0.00012,23.4486808,0.4,1,1.71940833,1,1,12,7.542296362,27,3.689908031,1.249220301,0.150621868,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.47,5566.34,7648,7036.58,35.37,12638.3,8710.15,6769.06,7377.12,18130.02,28670.3,873.06,6471.35,630.89,35772.54,95136.92,96012.95,98141.29,126811.59,2751.05,0,0,0
89,90,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.67752208,0.001096348,0.00012,24.24367417,0.4,1,7.528992824,1,1,12,7.705917409,27,5.219233795,1.128652498,0.320959018,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,12.6,384999.83,20398.14,116904.55,4732.4,506637.18,784161.14,798035.8,843564.31,2278331.62,93698.22,2328.55,21100.57,4092.26,118891.05,481546.76,531398.14,538488.54,632186.76,12046.39,0,0,0
90,91,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,37.28874995,0.007802848,0.00012,24.00139713,0.4,1,8.363890102,1,1,12,7.292973639,27,5.863370017,1.366227348,0.139803105,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.57,26411.71,98302.82,97351.61,164.61,123928.03,74375.74,47926.44,52613.5,114820.01,190468.15,11221.78,68735.69,5493.19,264697.03,939033.39,950342.62,974140.19,1164608.35,13382.23,0,0,0
91,92,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,29.71742258,0.00453738,0.00012,27.85391925,0.4,1,7.977586185,1,1,12,5.633311862,27,4.909110158,1.366265344,0.152068284,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.39,440.53,50698.88,37523.11,6.95,37970.62,17310.08,1103.43,1163.02,1848.68,47114.74,5787.54,13796.64,1164.38,62075.77,188293.27,194085.13,197595,244709.75,12764.14,0,0,0
92,93,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,37.5782136,0.001916634,0.00012,22.56795053,0.4,1,5.893952443,1,1,12,5.519398007,27,4.252971796,1.186832143,0.382273762,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,11.16,329904.69,22747.92,74780.71,4839.51,409525.23,358514.08,365169.63,393677.98,1652050.19,123531.83,2596.79,23667.24,4264.45,151463.52,450758.94,524938.88,532490.36,656022.19,9430.32,0,0,0
93,94,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,31.22207124,0.00372344,0.00012,20.06400776,0.4,1,9.491211394,1,1,12,7.476339431,27,5.078761959,1.310971424,0.356707046,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.67,440071.67,74494.88,150401.91,8616.14,599090.2,466021.03,473031.08,521195.19,2629640.17,246865.63,8503.98,68092.53,9567.79,324525.95,1047520.01,1219065.69,1241767.32,1488632.95,15185.94,0,0,0
94,95,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,75.45462328,0.007026565,0.00012,25.85456589,0.4,1,1.469826328,1,1,12,7.811245301,27,3.238014563,1.302469824,0.339275751,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.97,31493.46,11844.4,11731.56,520.21,43745.27,28252.65,23786.86,26043.53,130060.68,70481.45,1352.1,13637.18,1859.45,85978.07,206117.16,207477.36,211935.28,291071.79,2351.72,0,0,0
95,96,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,26.52636264,0.001565777,0.00012,27.75360201,0.4,1,0.69855149,1,1,12,6.411681519,27,3.619469169,1.218702508,0.223772881,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.33,406.14,1014,262.27,5.5,673.91,980.02,622.69,661.06,1523.41,5460.31,115.75,1123.67,124.54,6708.52,18310.67,18425.73,18772.04,24232.36,1117.68,0,0,0
96,97,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,70.83863185,0.005048697,0.00012,20.72177888,0.4,1,5.660336902,1,1,12,7.117575319,27,5.310026542,1.309089544,0.315661557,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,11.82,712294.62,68402.76,228864.6,10196.64,951356.62,974884.17,998379.13,1085409.18,4186654.4,229153.43,7808.53,62396.87,9467.26,301017.56,1061750.36,1210898.58,1232302.98,1461456.41,9056.54,0,0,0
97,98,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,54.12212363,0.002138601,0.00012,22.29041034,0.4,1,2.98196082,1,1,12,5.111082274,27,4.190852365,1.339732638,0.145018637,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.34,303914.75,17034.58,96188,740.49,400843.55,501434.29,514066.22,550853.81,1046781.48,92492.72,1944.59,18056.4,3081.17,113630.29,325660.41,374956.42,381044.2,473536.92,4771.14,0,0,0
98,99,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,74.54185051,0.005848582,0.00012,24.68732395,0.4,1,4.789395132,1,1,12,8.873329853,27,2.681969789,1.219165019,0.340919953,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.89,277553.64,28376.23,54771.57,3647.44,335972.92,185687.5,177726.47,194037.3,1012157.09,276499.91,3239.3,43715.14,6599.87,326814.92,705784.84,736315.3,749358.52,1025858.44,7663.03,0,0,0
99,100,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,78.51109971,0.002666088,0.00012,22.65344822,0.4,1,8.950099944,1,1,12,6.314377793,27,4.88921754,1.084149706,0.250415113,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,14.8,1274031.78,66750.67,400971.71,7223.15,1682227.98,2927809.31,2994158.98,3149260.89,6339928.48,287309.6,7619.94,56880.37,11556.19,355746.16,1330023.27,1486088.59,1505079.35,1792388.94,14320.16,0,0,0
100,101,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,73.08341193,0.006811549,0.00012,26.79131439,0.4,1,5.403411314,1,1,12,6.737676007,27,2.644546473,1.051425859,0.39920729,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.78,64092.04,41657.02,29059.53,1042.33,94193.97,63892.5,47037.3,50424.04,233830.03,238791.44,4755.37,34661.05,4656.09,278108.57,622707.23,627375.51,637702.14,876493.58,8645.46,0,0,0
101,102,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,37.1700254,0.007381157,0.00012,20.14859177,0.4,1,9.800483092,1,1,12,7.868586118,27,4.205909679,1.248945921,0.2198821,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.94,389025.01,120611.58,206679.74,3896.66,599601.89,430578.74,423306.18,467364.42,1643541.29,487712.65,13768.45,115954.55,16053.26,619720.46,1723271.96,1983460.03,2020280.97,2507993.63,15680.77,0,0,0
102,103,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,47.60388576,0.000560434,0.00012,26.0836628,0.4,1,8.671958892,1,1,12,6.279381147,27,5.331430347,1.249172982,0.299403643,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,15.86,638778.13,18873.52,202406.93,4712.89,845898.63,1849784.02,1872669.84,1951310.33,3637100.3,102855.8,2154.51,23225.13,4429.71,130510.65,524253.75,571952.18,580190.12,683045.93,13875.13,0,0,0
103,104,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,31.14206081,0.005763443,0.00012,25.2067585,0.4,1,6.840208787,1,1,12,8.915089799,27,2.709059159,1.394607335,0.103547823,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.79,15652.05,58011.37,51225.82,53.81,66931.74,31219.96,14444.48,15775.38,36873.48,204379.96,6622.3,37987.02,3243.23,245610.21,465134.85,471785.05,483485.96,687865.93,10944.33,0,0,0
104,105,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,24.81896523,0.008221958,0.00012,25.25596105,0.4,1,4.578155965,1,1,12,7.577438423,27,3.433880339,1.393361824,0.165507204,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.89,5517.21,61066.24,61529.76,50.93,67097.95,19759.85,5193.99,5745.67,17683.78,117844.33,6971.03,27032.58,2136.75,147013.66,329511.38,336524.19,344791.15,462635.48,7325.05,0,0,0
105,106,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,42.44748627,0.009660764,0.00012,23.34140471,0.4,1,9.174628793,1,1,12,5.222921097,27,5.94373064,1.118863157,0.278618227,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.81,55697.39,135494.65,142194.52,1189.29,199081.36,124401.9,90443.98,98362.07,322449.21,263120.43,15467.43,82888.41,8611.14,354619.98,1378621.67,1394211.61,1422227.45,1685347.89,14679.41,0,0,0
106,107,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,78.73837311,0.008620548,0.00012,26.88846204,0.4,1,2.948286611,1,1,12,8.904421362,27,3.213595974,1.339487039,0.275900617,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.67,24121.92,31404.74,23748.68,371.07,48241.72,32918.78,20501.94,22390.78,93071.69,131168.6,3585.02,26657.32,2591.13,160417.05,380087.22,383693.94,392226.26,523394.85,4717.26,0,0,0
107,108,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,39.38813539,0.002456856,0.00012,23.38187836,0.4,1,8.871782103,1,1,12,8.022520375,27,5.6123615,1.001406925,0.378786034,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.59,186413.42,31644.46,57691.17,4297.09,248401.88,302084.09,300389.91,322033.21,1249980.03,124970.71,3612.38,31180.84,5799.3,161950.86,688873.46,759851.03,769608.75,894579.46,14194.85,0,0,0
108,109,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,13.13727002,0.007665988,0.00012,26.2760033,0.4,1,8.277516243,1,1,12,6.29556835,27,4.490095395,1.005619795,0.205955326,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,8.05,359.48,107997.42,115216.07,7.45,115583.09,22643.96,1014.16,1055.03,1610.22,57749.28,12328.47,13722.65,1607.88,73079.82,238294.54,250533.97,252719.51,310468.8,13244.02,0,0,0
